img,cls
D:/Doan/fashion-dataset/images\48596.jpg,images
D:/Doan/fashion-dataset/images\48597.jpg,images
D:/Doan/fashion-dataset/images\48599.jpg,images
D:/Doan/fashion-dataset/images\4860.jpg,images
D:/Doan/fashion-dataset/images\48601.jpg,images
D:/Doan/fashion-dataset/images\48602.jpg,images
D:/Doan/fashion-dataset/images\48603.jpg,images
D:/Doan/fashion-dataset/images\48604.jpg,images
D:/Doan/fashion-dataset/images\48605.jpg,images
D:/Doan/fashion-dataset/images\48606.jpg,images
D:/Doan/fashion-dataset/images\48607.jpg,images
D:/Doan/fashion-dataset/images\48608.jpg,images
D:/Doan/fashion-dataset/images\48609.jpg,images
D:/Doan/fashion-dataset/images\4861.jpg,images
D:/Doan/fashion-dataset/images\48610.jpg,images
D:/Doan/fashion-dataset/images\48612.jpg,images
D:/Doan/fashion-dataset/images\48613.jpg,images
D:/Doan/fashion-dataset/images\48614.jpg,images
D:/Doan/fashion-dataset/images\48615.jpg,images
D:/Doan/fashion-dataset/images\48616.jpg,images
D:/Doan/fashion-dataset/images\48617.jpg,images
D:/Doan/fashion-dataset/images\48618.jpg,images
D:/Doan/fashion-dataset/images\48619.jpg,images
D:/Doan/fashion-dataset/images\4862.jpg,images
D:/Doan/fashion-dataset/images\48621.jpg,images
D:/Doan/fashion-dataset/images\48622.jpg,images
D:/Doan/fashion-dataset/images\48625.jpg,images
D:/Doan/fashion-dataset/images\48626.jpg,images
D:/Doan/fashion-dataset/images\48629.jpg,images
D:/Doan/fashion-dataset/images\4863.jpg,images
D:/Doan/fashion-dataset/images\48633.jpg,images
D:/Doan/fashion-dataset/images\48634.jpg,images
D:/Doan/fashion-dataset/images\48636.jpg,images
D:/Doan/fashion-dataset/images\48637.jpg,images
D:/Doan/fashion-dataset/images\48638.jpg,images
D:/Doan/fashion-dataset/images\48639.jpg,images
D:/Doan/fashion-dataset/images\4864.jpg,images
D:/Doan/fashion-dataset/images\48644.jpg,images
D:/Doan/fashion-dataset/images\48645.jpg,images
D:/Doan/fashion-dataset/images\48646.jpg,images
D:/Doan/fashion-dataset/images\48647.jpg,images
D:/Doan/fashion-dataset/images\48649.jpg,images
D:/Doan/fashion-dataset/images\4865.jpg,images
D:/Doan/fashion-dataset/images\48650.jpg,images
D:/Doan/fashion-dataset/images\48651.jpg,images
D:/Doan/fashion-dataset/images\48652.jpg,images
D:/Doan/fashion-dataset/images\48653.jpg,images
D:/Doan/fashion-dataset/images\48655.jpg,images
D:/Doan/fashion-dataset/images\48656.jpg,images
D:/Doan/fashion-dataset/images\48657.jpg,images
D:/Doan/fashion-dataset/images\48659.jpg,images
D:/Doan/fashion-dataset/images\4866.jpg,images
D:/Doan/fashion-dataset/images\48660.jpg,images
D:/Doan/fashion-dataset/images\48662.jpg,images
D:/Doan/fashion-dataset/images\48664.jpg,images
D:/Doan/fashion-dataset/images\48665.jpg,images
D:/Doan/fashion-dataset/images\48667.jpg,images
D:/Doan/fashion-dataset/images\4867.jpg,images
D:/Doan/fashion-dataset/images\48670.jpg,images
D:/Doan/fashion-dataset/images\48671.jpg,images
D:/Doan/fashion-dataset/images\48673.jpg,images
D:/Doan/fashion-dataset/images\48674.jpg,images
D:/Doan/fashion-dataset/images\48675.jpg,images
D:/Doan/fashion-dataset/images\48676.jpg,images
D:/Doan/fashion-dataset/images\48678.jpg,images
D:/Doan/fashion-dataset/images\48679.jpg,images
D:/Doan/fashion-dataset/images\4868.jpg,images
D:/Doan/fashion-dataset/images\48680.jpg,images
D:/Doan/fashion-dataset/images\48681.jpg,images
D:/Doan/fashion-dataset/images\48683.jpg,images
D:/Doan/fashion-dataset/images\48684.jpg,images
D:/Doan/fashion-dataset/images\48686.jpg,images
D:/Doan/fashion-dataset/images\4869.jpg,images
D:/Doan/fashion-dataset/images\48692.jpg,images
D:/Doan/fashion-dataset/images\48693.jpg,images
D:/Doan/fashion-dataset/images\48694.jpg,images
D:/Doan/fashion-dataset/images\48695.jpg,images
D:/Doan/fashion-dataset/images\48698.jpg,images
D:/Doan/fashion-dataset/images\4870.jpg,images
D:/Doan/fashion-dataset/images\48700.jpg,images
D:/Doan/fashion-dataset/images\48701.jpg,images
D:/Doan/fashion-dataset/images\48702.jpg,images
D:/Doan/fashion-dataset/images\48704.jpg,images
D:/Doan/fashion-dataset/images\48707.jpg,images
D:/Doan/fashion-dataset/images\48708.jpg,images
D:/Doan/fashion-dataset/images\4871.jpg,images
D:/Doan/fashion-dataset/images\48710.jpg,images
D:/Doan/fashion-dataset/images\48712.jpg,images
D:/Doan/fashion-dataset/images\48713.jpg,images
D:/Doan/fashion-dataset/images\48716.jpg,images
D:/Doan/fashion-dataset/images\48717.jpg,images
D:/Doan/fashion-dataset/images\48718.jpg,images
D:/Doan/fashion-dataset/images\4872.jpg,images
D:/Doan/fashion-dataset/images\48720.jpg,images
D:/Doan/fashion-dataset/images\48721.jpg,images
D:/Doan/fashion-dataset/images\48724.jpg,images
D:/Doan/fashion-dataset/images\48725.jpg,images
D:/Doan/fashion-dataset/images\48726.jpg,images
D:/Doan/fashion-dataset/images\48728.jpg,images
D:/Doan/fashion-dataset/images\4873.jpg,images
D:/Doan/fashion-dataset/images\48731.jpg,images
D:/Doan/fashion-dataset/images\48732.jpg,images
D:/Doan/fashion-dataset/images\48733.jpg,images
D:/Doan/fashion-dataset/images\48734.jpg,images
D:/Doan/fashion-dataset/images\48735.jpg,images
D:/Doan/fashion-dataset/images\48736.jpg,images
D:/Doan/fashion-dataset/images\48737.jpg,images
D:/Doan/fashion-dataset/images\48738.jpg,images
D:/Doan/fashion-dataset/images\48739.jpg,images
D:/Doan/fashion-dataset/images\4874.jpg,images
D:/Doan/fashion-dataset/images\48741.jpg,images
D:/Doan/fashion-dataset/images\48742.jpg,images
D:/Doan/fashion-dataset/images\48743.jpg,images
D:/Doan/fashion-dataset/images\48744.jpg,images
D:/Doan/fashion-dataset/images\48745.jpg,images
D:/Doan/fashion-dataset/images\48746.jpg,images
D:/Doan/fashion-dataset/images\48747.jpg,images
D:/Doan/fashion-dataset/images\48748.jpg,images
D:/Doan/fashion-dataset/images\48749.jpg,images
D:/Doan/fashion-dataset/images\4875.jpg,images
D:/Doan/fashion-dataset/images\48750.jpg,images
D:/Doan/fashion-dataset/images\48751.jpg,images
D:/Doan/fashion-dataset/images\48752.jpg,images
D:/Doan/fashion-dataset/images\48753.jpg,images
D:/Doan/fashion-dataset/images\48755.jpg,images
D:/Doan/fashion-dataset/images\48756.jpg,images
D:/Doan/fashion-dataset/images\48757.jpg,images
D:/Doan/fashion-dataset/images\48758.jpg,images
D:/Doan/fashion-dataset/images\48759.jpg,images
D:/Doan/fashion-dataset/images\4876.jpg,images
D:/Doan/fashion-dataset/images\48760.jpg,images
D:/Doan/fashion-dataset/images\48761.jpg,images
D:/Doan/fashion-dataset/images\48762.jpg,images
D:/Doan/fashion-dataset/images\48763.jpg,images
D:/Doan/fashion-dataset/images\48764.jpg,images
D:/Doan/fashion-dataset/images\48765.jpg,images
D:/Doan/fashion-dataset/images\48766.jpg,images
D:/Doan/fashion-dataset/images\48767.jpg,images
D:/Doan/fashion-dataset/images\48768.jpg,images
D:/Doan/fashion-dataset/images\48769.jpg,images
D:/Doan/fashion-dataset/images\4877.jpg,images
D:/Doan/fashion-dataset/images\48771.jpg,images
D:/Doan/fashion-dataset/images\48772.jpg,images
D:/Doan/fashion-dataset/images\48774.jpg,images
D:/Doan/fashion-dataset/images\48776.jpg,images
D:/Doan/fashion-dataset/images\48778.jpg,images
D:/Doan/fashion-dataset/images\4878.jpg,images
D:/Doan/fashion-dataset/images\48781.jpg,images
D:/Doan/fashion-dataset/images\48782.jpg,images
D:/Doan/fashion-dataset/images\48783.jpg,images
D:/Doan/fashion-dataset/images\48784.jpg,images
D:/Doan/fashion-dataset/images\48785.jpg,images
D:/Doan/fashion-dataset/images\48786.jpg,images
D:/Doan/fashion-dataset/images\48787.jpg,images
D:/Doan/fashion-dataset/images\48788.jpg,images
D:/Doan/fashion-dataset/images\48789.jpg,images
D:/Doan/fashion-dataset/images\4879.jpg,images
D:/Doan/fashion-dataset/images\48790.jpg,images
D:/Doan/fashion-dataset/images\48791.jpg,images
D:/Doan/fashion-dataset/images\48792.jpg,images
D:/Doan/fashion-dataset/images\48793.jpg,images
D:/Doan/fashion-dataset/images\48794.jpg,images
D:/Doan/fashion-dataset/images\48795.jpg,images
D:/Doan/fashion-dataset/images\48796.jpg,images
D:/Doan/fashion-dataset/images\48799.jpg,images
D:/Doan/fashion-dataset/images\4880.jpg,images
D:/Doan/fashion-dataset/images\48801.jpg,images
D:/Doan/fashion-dataset/images\48803.jpg,images
D:/Doan/fashion-dataset/images\48804.jpg,images
D:/Doan/fashion-dataset/images\48805.jpg,images
D:/Doan/fashion-dataset/images\48806.jpg,images
D:/Doan/fashion-dataset/images\48807.jpg,images
D:/Doan/fashion-dataset/images\48808.jpg,images
D:/Doan/fashion-dataset/images\48809.jpg,images
D:/Doan/fashion-dataset/images\4881.jpg,images
D:/Doan/fashion-dataset/images\48810.jpg,images
D:/Doan/fashion-dataset/images\48811.jpg,images
D:/Doan/fashion-dataset/images\48812.jpg,images
D:/Doan/fashion-dataset/images\48815.jpg,images
D:/Doan/fashion-dataset/images\48816.jpg,images
D:/Doan/fashion-dataset/images\4882.jpg,images
D:/Doan/fashion-dataset/images\48821.jpg,images
D:/Doan/fashion-dataset/images\48822.jpg,images
D:/Doan/fashion-dataset/images\48823.jpg,images
D:/Doan/fashion-dataset/images\48824.jpg,images
D:/Doan/fashion-dataset/images\48825.jpg,images
D:/Doan/fashion-dataset/images\48827.jpg,images
D:/Doan/fashion-dataset/images\4883.jpg,images
D:/Doan/fashion-dataset/images\48833.jpg,images
D:/Doan/fashion-dataset/images\48834.jpg,images
D:/Doan/fashion-dataset/images\48835.jpg,images
D:/Doan/fashion-dataset/images\48836.jpg,images
D:/Doan/fashion-dataset/images\48837.jpg,images
D:/Doan/fashion-dataset/images\4884.jpg,images
D:/Doan/fashion-dataset/images\48843.jpg,images
D:/Doan/fashion-dataset/images\48844.jpg,images
D:/Doan/fashion-dataset/images\48845.jpg,images
D:/Doan/fashion-dataset/images\48846.jpg,images
D:/Doan/fashion-dataset/images\48848.jpg,images
D:/Doan/fashion-dataset/images\4885.jpg,images
D:/Doan/fashion-dataset/images\48851.jpg,images
D:/Doan/fashion-dataset/images\48853.jpg,images
D:/Doan/fashion-dataset/images\48854.jpg,images
D:/Doan/fashion-dataset/images\48855.jpg,images
D:/Doan/fashion-dataset/images\48856.jpg,images
D:/Doan/fashion-dataset/images\48857.jpg,images
D:/Doan/fashion-dataset/images\48858.jpg,images
D:/Doan/fashion-dataset/images\48859.jpg,images
D:/Doan/fashion-dataset/images\4886.jpg,images
D:/Doan/fashion-dataset/images\48861.jpg,images
D:/Doan/fashion-dataset/images\48862.jpg,images
D:/Doan/fashion-dataset/images\48865.jpg,images
D:/Doan/fashion-dataset/images\48866.jpg,images
D:/Doan/fashion-dataset/images\48867.jpg,images
D:/Doan/fashion-dataset/images\48869.jpg,images
D:/Doan/fashion-dataset/images\4887.jpg,images
D:/Doan/fashion-dataset/images\48870.jpg,images
D:/Doan/fashion-dataset/images\48871.jpg,images
D:/Doan/fashion-dataset/images\48877.jpg,images
D:/Doan/fashion-dataset/images\48878.jpg,images
D:/Doan/fashion-dataset/images\48879.jpg,images
D:/Doan/fashion-dataset/images\4888.jpg,images
D:/Doan/fashion-dataset/images\48882.jpg,images
D:/Doan/fashion-dataset/images\48883.jpg,images
D:/Doan/fashion-dataset/images\48885.jpg,images
D:/Doan/fashion-dataset/images\48886.jpg,images
D:/Doan/fashion-dataset/images\48887.jpg,images
D:/Doan/fashion-dataset/images\48888.jpg,images
D:/Doan/fashion-dataset/images\4889.jpg,images
D:/Doan/fashion-dataset/images\48891.jpg,images
D:/Doan/fashion-dataset/images\48892.jpg,images
D:/Doan/fashion-dataset/images\48894.jpg,images
D:/Doan/fashion-dataset/images\48895.jpg,images
D:/Doan/fashion-dataset/images\48896.jpg,images
D:/Doan/fashion-dataset/images\48897.jpg,images
D:/Doan/fashion-dataset/images\48899.jpg,images
D:/Doan/fashion-dataset/images\4890.jpg,images
D:/Doan/fashion-dataset/images\48900.jpg,images
D:/Doan/fashion-dataset/images\48902.jpg,images
D:/Doan/fashion-dataset/images\48903.jpg,images
D:/Doan/fashion-dataset/images\48906.jpg,images
D:/Doan/fashion-dataset/images\48907.jpg,images
D:/Doan/fashion-dataset/images\48908.jpg,images
D:/Doan/fashion-dataset/images\4891.jpg,images
D:/Doan/fashion-dataset/images\48910.jpg,images
D:/Doan/fashion-dataset/images\48911.jpg,images
D:/Doan/fashion-dataset/images\48914.jpg,images
D:/Doan/fashion-dataset/images\48915.jpg,images
D:/Doan/fashion-dataset/images\48916.jpg,images
D:/Doan/fashion-dataset/images\48917.jpg,images
D:/Doan/fashion-dataset/images\4892.jpg,images
D:/Doan/fashion-dataset/images\48921.jpg,images
D:/Doan/fashion-dataset/images\48922.jpg,images
D:/Doan/fashion-dataset/images\48923.jpg,images
D:/Doan/fashion-dataset/images\48925.jpg,images
D:/Doan/fashion-dataset/images\48927.jpg,images
D:/Doan/fashion-dataset/images\48928.jpg,images
D:/Doan/fashion-dataset/images\48929.jpg,images
D:/Doan/fashion-dataset/images\4893.jpg,images
D:/Doan/fashion-dataset/images\48931.jpg,images
D:/Doan/fashion-dataset/images\48933.jpg,images
D:/Doan/fashion-dataset/images\48934.jpg,images
D:/Doan/fashion-dataset/images\48935.jpg,images
D:/Doan/fashion-dataset/images\48936.jpg,images
D:/Doan/fashion-dataset/images\48939.jpg,images
D:/Doan/fashion-dataset/images\4894.jpg,images
D:/Doan/fashion-dataset/images\48941.jpg,images
D:/Doan/fashion-dataset/images\48942.jpg,images
D:/Doan/fashion-dataset/images\48943.jpg,images
D:/Doan/fashion-dataset/images\48944.jpg,images
D:/Doan/fashion-dataset/images\48945.jpg,images
D:/Doan/fashion-dataset/images\48946.jpg,images
D:/Doan/fashion-dataset/images\48947.jpg,images
D:/Doan/fashion-dataset/images\48948.jpg,images
D:/Doan/fashion-dataset/images\48949.jpg,images
D:/Doan/fashion-dataset/images\4895.jpg,images
D:/Doan/fashion-dataset/images\48950.jpg,images
D:/Doan/fashion-dataset/images\48952.jpg,images
D:/Doan/fashion-dataset/images\48953.jpg,images
D:/Doan/fashion-dataset/images\48954.jpg,images
D:/Doan/fashion-dataset/images\48955.jpg,images
D:/Doan/fashion-dataset/images\48956.jpg,images
D:/Doan/fashion-dataset/images\48958.jpg,images
D:/Doan/fashion-dataset/images\48959.jpg,images
D:/Doan/fashion-dataset/images\4896.jpg,images
D:/Doan/fashion-dataset/images\48960.jpg,images
D:/Doan/fashion-dataset/images\48961.jpg,images
D:/Doan/fashion-dataset/images\48962.jpg,images
D:/Doan/fashion-dataset/images\48963.jpg,images
D:/Doan/fashion-dataset/images\48964.jpg,images
D:/Doan/fashion-dataset/images\48965.jpg,images
D:/Doan/fashion-dataset/images\48966.jpg,images
D:/Doan/fashion-dataset/images\48967.jpg,images
D:/Doan/fashion-dataset/images\48968.jpg,images
D:/Doan/fashion-dataset/images\48969.jpg,images
D:/Doan/fashion-dataset/images\4897.jpg,images
D:/Doan/fashion-dataset/images\48970.jpg,images
D:/Doan/fashion-dataset/images\48972.jpg,images
D:/Doan/fashion-dataset/images\48975.jpg,images
D:/Doan/fashion-dataset/images\48976.jpg,images
D:/Doan/fashion-dataset/images\4898.jpg,images
D:/Doan/fashion-dataset/images\48980.jpg,images
D:/Doan/fashion-dataset/images\48981.jpg,images
D:/Doan/fashion-dataset/images\48983.jpg,images
D:/Doan/fashion-dataset/images\48988.jpg,images
D:/Doan/fashion-dataset/images\48989.jpg,images
D:/Doan/fashion-dataset/images\4899.jpg,images
D:/Doan/fashion-dataset/images\48990.jpg,images
D:/Doan/fashion-dataset/images\48991.jpg,images
D:/Doan/fashion-dataset/images\48992.jpg,images
D:/Doan/fashion-dataset/images\48993.jpg,images
D:/Doan/fashion-dataset/images\48994.jpg,images
D:/Doan/fashion-dataset/images\4900.jpg,images
D:/Doan/fashion-dataset/images\49001.jpg,images
D:/Doan/fashion-dataset/images\49005.jpg,images
D:/Doan/fashion-dataset/images\49006.jpg,images
D:/Doan/fashion-dataset/images\49008.jpg,images
D:/Doan/fashion-dataset/images\49009.jpg,images
D:/Doan/fashion-dataset/images\4901.jpg,images
D:/Doan/fashion-dataset/images\49010.jpg,images
D:/Doan/fashion-dataset/images\49011.jpg,images
D:/Doan/fashion-dataset/images\49012.jpg,images
D:/Doan/fashion-dataset/images\49014.jpg,images
D:/Doan/fashion-dataset/images\49016.jpg,images
D:/Doan/fashion-dataset/images\49017.jpg,images
D:/Doan/fashion-dataset/images\49018.jpg,images
D:/Doan/fashion-dataset/images\49019.jpg,images
D:/Doan/fashion-dataset/images\4902.jpg,images
D:/Doan/fashion-dataset/images\49020.jpg,images
D:/Doan/fashion-dataset/images\49021.jpg,images
D:/Doan/fashion-dataset/images\49023.jpg,images
D:/Doan/fashion-dataset/images\49024.jpg,images
D:/Doan/fashion-dataset/images\49025.jpg,images
D:/Doan/fashion-dataset/images\49026.jpg,images
D:/Doan/fashion-dataset/images\49029.jpg,images
D:/Doan/fashion-dataset/images\4903.jpg,images
D:/Doan/fashion-dataset/images\49033.jpg,images
D:/Doan/fashion-dataset/images\49034.jpg,images
D:/Doan/fashion-dataset/images\49035.jpg,images
D:/Doan/fashion-dataset/images\49039.jpg,images
D:/Doan/fashion-dataset/images\4904.jpg,images
D:/Doan/fashion-dataset/images\49040.jpg,images
D:/Doan/fashion-dataset/images\49041.jpg,images
D:/Doan/fashion-dataset/images\49047.jpg,images
D:/Doan/fashion-dataset/images\49049.jpg,images
D:/Doan/fashion-dataset/images\4905.jpg,images
D:/Doan/fashion-dataset/images\49050.jpg,images
D:/Doan/fashion-dataset/images\49052.jpg,images
D:/Doan/fashion-dataset/images\49054.jpg,images
D:/Doan/fashion-dataset/images\49056.jpg,images
D:/Doan/fashion-dataset/images\49057.jpg,images
D:/Doan/fashion-dataset/images\49059.jpg,images
D:/Doan/fashion-dataset/images\4906.jpg,images
D:/Doan/fashion-dataset/images\49060.jpg,images
D:/Doan/fashion-dataset/images\49061.jpg,images
D:/Doan/fashion-dataset/images\49062.jpg,images
D:/Doan/fashion-dataset/images\49063.jpg,images
D:/Doan/fashion-dataset/images\49064.jpg,images
D:/Doan/fashion-dataset/images\49065.jpg,images
D:/Doan/fashion-dataset/images\49066.jpg,images
D:/Doan/fashion-dataset/images\49067.jpg,images
D:/Doan/fashion-dataset/images\49068.jpg,images
D:/Doan/fashion-dataset/images\49069.jpg,images
D:/Doan/fashion-dataset/images\4907.jpg,images
D:/Doan/fashion-dataset/images\49070.jpg,images
D:/Doan/fashion-dataset/images\49071.jpg,images
D:/Doan/fashion-dataset/images\49072.jpg,images
D:/Doan/fashion-dataset/images\49073.jpg,images
D:/Doan/fashion-dataset/images\49074.jpg,images
D:/Doan/fashion-dataset/images\49075.jpg,images
D:/Doan/fashion-dataset/images\49076.jpg,images
D:/Doan/fashion-dataset/images\49077.jpg,images
D:/Doan/fashion-dataset/images\49078.jpg,images
D:/Doan/fashion-dataset/images\49079.jpg,images
D:/Doan/fashion-dataset/images\4908.jpg,images
D:/Doan/fashion-dataset/images\49080.jpg,images
D:/Doan/fashion-dataset/images\49081.jpg,images
D:/Doan/fashion-dataset/images\49083.jpg,images
D:/Doan/fashion-dataset/images\49084.jpg,images
D:/Doan/fashion-dataset/images\49085.jpg,images
D:/Doan/fashion-dataset/images\49086.jpg,images
D:/Doan/fashion-dataset/images\49087.jpg,images
D:/Doan/fashion-dataset/images\49088.jpg,images
D:/Doan/fashion-dataset/images\49089.jpg,images
D:/Doan/fashion-dataset/images\4909.jpg,images
D:/Doan/fashion-dataset/images\49090.jpg,images
D:/Doan/fashion-dataset/images\49091.jpg,images
D:/Doan/fashion-dataset/images\49092.jpg,images
D:/Doan/fashion-dataset/images\49093.jpg,images
D:/Doan/fashion-dataset/images\49094.jpg,images
D:/Doan/fashion-dataset/images\49095.jpg,images
D:/Doan/fashion-dataset/images\49096.jpg,images
D:/Doan/fashion-dataset/images\49097.jpg,images
D:/Doan/fashion-dataset/images\49098.jpg,images
D:/Doan/fashion-dataset/images\49099.jpg,images
D:/Doan/fashion-dataset/images\4910.jpg,images
D:/Doan/fashion-dataset/images\49100.jpg,images
D:/Doan/fashion-dataset/images\49101.jpg,images
D:/Doan/fashion-dataset/images\49102.jpg,images
D:/Doan/fashion-dataset/images\49103.jpg,images
D:/Doan/fashion-dataset/images\49104.jpg,images
D:/Doan/fashion-dataset/images\49105.jpg,images
